vip,title,year,kms,city,province,transmission,price,age,age_sq,year_norm,year_norm_sq,kms_norm,kms_norm_sq,10th Quantile,50th Quantile,90th Quantile,cheap,expensive
29482554,2009 Subaru Outback,2009,0,-,QC,,3000,15,225,0.11,0.0121,0,0,12126.9651582778,21406.5340740767,27637.1887450444,True,False
29507233,2012 Subaru Outback Touring Package,2012,210000,Calgary,AB,Automatic,9700,12,144,0.14,0.0196,210,44100,6893.52778398243,9908.13580985152,13913.7653202426,False,False
29624857,2015 Subaru Outback Limited 2.5L Cuir Toit Navi Harmon Kardon,2015,149925,Sainte-Julie,QC,Automatic,15995,9,81,0.17,0.0289,149.925,22477.505625,14241.035072835,17720.8251865127,21981.7787910822,False,False
29580557,2013 Subaru Outback,2013,234000,-,NB,Automatic,7499,11,121,0.15,0.0225,234,54756,7406.3213878388,10184.6570975526,13852.5928206777,False,False
29542662,2019 Subaru Outback,2019,36700,-,ON,,35000,5,25,0.21,0.0441,36.7,1346.89,27739.3199043843,34331.9441701473,38849.6750170411,False,False
24866558,2013 Subaru Outback 3.6R LIMITED PKG AWD + CUIR TOIT + GPS NAVI CAMERA,2013,157886,Lévis,QC,Automatic,13995,11,121,0.15,0.0225,157.886,24927.988996,10482.1733233174,14024.402808791,18473.1776300011,False,False
29618301,2006 Subaru Outback *** BLOWOUT SALE ***,2006,193159,Toronto,ON,Automatic,4999,18,324,0.08,0.0064,193.159,37310.399281,2091.93855847403,6162.81212288397,10270.8525442439,False,False
23979348,2024 Subaru Outback Limited,2024,0,Saskatoon,SK,Automatic,46605,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
23991633,2024 Subaru Outback Wilderness,2024,0,Saskatoon,SK,Automatic,49305,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
23991640,2024 Subaru Outback Convenience,2024,0,Saskatoon,SK,Automatic,38305,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,True,False
29583856,2018 Subaru Outback 2.5i Touring,2018,100872,St. Catharines,ON,Automatic,26498,6,36,0.2,0.04,100.872,10175.160384,22616.4780768859,27025.9338576079,31162.4886952567,False,False
29568261,"2012 Subaru Outback **AWD*1,2,3&4 CHANCES & FINANCEMENT MAISON **",2012,218833,vaudreuil-dorion,QC,Automatic,8495,12,144,0.14,0.0196,218.833,47887.881889,6538.37530590259,9496.34623028489,13411.1398829078,False,False
29532190,2024 Subaru Outback Limited XT,2024,0,Lethbridge,AB,Automatic,48290,0,0,0.26,0.0676,0,0,43901.9999999999,51973.9929621165,55089.831145578,False,False
27316906,2015 Subaru Outback 3.6 R Limited,2015,142000,Seguin,ON,Automatic,18995,9,81,0.17,0.0289,142,20164,14565.6599486011,18202.694060629,22544.4152302,False,False
29546437,2012 Subaru Outback 2.5i | Keyless | Cruise | PwrWindows | Auto | A/C,2012,221000,Saint John,NB,Automatic,10991,12,144,0.14,0.0196,221,48841,6451.37713955902,9397.79149258257,13290.2843298562,False,False
28394665,2011 Subaru Outback 3.6R w/Limited Pkg,2011,214000,Toronto,ON,Automatic,8900,13,169,0.13,0.0169,214,45796,5417.46768164518,8532.01855244712,12557.9127253419,False,False
28808628,"2017 Subaru Outback 5dr Wgn CVT 3.6R Limited w-Tech Pkg, Leather, Navi",2017,76000,Winnipeg,MB,CVT,29888,7,49,0.19,0.0361,76,5776,21372.0839617601,26626.8452786645,31251.8637451466,False,False
27908733,2015 Subaru Outback 3.6 limited/eye sight/,2015,156389,Calgary,AB,Automatic,22900,9,81,0.17,0.0289,156.389,24457.519321,13976.7685653698,17337.4266809444,21532.439849932,False,True
29507423,"2019 Subaru Outback 2.5i, Backup Camera, Bluetooth, Cruise Control",2019,134611,Winnipeg,MB,Automatic,28997,5,25,0.21,0.0441,134.611,18120.121321,23663.580266743,27155.0954586985,30682.9204114988,False,False
29475988,2015 Subaru Outback 3.6R,2015,237124,Moncton,NB,Automatic,14788,9,81,0.17,0.0289,237.124,56227.791376,10714.9009139256,13278.17297263,16644.8526177552,False,False
27625501,"2008 Subaru Outback 2.5i,Awd,Pwr Seats,Cruise Ctrl,Alloy*Certified*",2008,195000,Mississauga,ON,Automatic,7988,16,256,0.1,0.01,195,38025,3201.96977082308,6914.15178266254,11143.819959903,False,False
28730332,2009 Subaru Outback AWD,2009,325087,Carignan,QC,Automatic,3889,15,225,0.11,0.0121,325.087,105681.557569,-1129.86559798325,2756.964989698,5667.23823041059,False,False
29341855,2014 Subaru Outback 2.5i Limited Package,2014,126903,Thunder Bay,ON,Automatic,18559,10,100,0.16,0.0256,126.903,16104.371409,13388.9301955091,17458.902549623,22103.3978123452,False,False
28740842,2013 Subaru Outback 5dr Wgn CVT 2.5i w/Limited Pkg Leather/Navigation/Camera!,2013,168227,Scarborough,ON,CVT,14595,11,121,0.15,0.0225,168.227,28300.323529,10060.5327336199,13432.260241404,17775.4067624481,False,False
28481703,2014 Subaru Outback H4 2.5i Limited Leather/Navigation/Camera!,2014,171377,Scarborough,ON,Automatic,14995,10,100,0.16,0.0256,171.377,29370.076129,11568.7383910587,14784.0031034969,18975.0516609479,False,False
28757143,2013 Subaru Outback 2.5i Limited,2013,207922,Mirabel,QC,Automatic,9450,11,121,0.15,0.0225,207.922,43231.558084,8452.9699583177,11365.0354346128,15301.3791713481,False,False
28716395,2011 Subaru Outback Groupe Limited+ AWD+ Bluetooth,2011,235430,Terrebonne,QC,Automatic,8977,13,169,0.13,0.0169,235.43,55427.2849,4558.25492581604,7578.69388088776,11383.9112584863,False,False
26891120,2011 Subaru Outback 2.5i Limited Pwr Moon LEATHER HEATED SEATS,2011,227443,Scarborough,ON,Automatic,8888,13,169,0.13,0.0169,227.443,51730.318249,4877.89323737279,7922.87585413592,11810.4121836811,False,False
27169658,2012 Subaru Outback 3.6R Premium,2012,191000,Toronto,ON,,10995,12,144,0.14,0.0196,191,36481,7660.3845164987,10848.6938252909,15049.3573542311,False,False
